CTVs Signed	Canvassed	Dials	Minutes on dialer	VBM (Yes)	VBM (Yes-Offline)	Plan to Vote (Early (In-Person))	Plan to Vote (Election Day)	Plan to Vote (Vote By Mail)	Week Number	datecanvassed	statecode	week_range
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	AL	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	AL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	AL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	AL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	AL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	AL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	AL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	AL	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	AL	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-03	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-04	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-05	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-06	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-07	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	AL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-10	AL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-11	AL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	AL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	AL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	AL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	AL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-24	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-25	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-26	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-27	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-28	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-31	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-02	AL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	IA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	IA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	IA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	IA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	IA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	IA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	IA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	IA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	IA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	IA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	IA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	IA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	IA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	IA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	IA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	IA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	IA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	IA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	IA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	IA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-03	IA	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-04	IA	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	IA	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	IA	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-10	IA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-13	IA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-14	IA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	IA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	IA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	IA	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	IA	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-24	IA	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-25	IA	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	IA	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	IA	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	KS	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	KS	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	KS	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	KS	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	KS	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	KS	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	KS	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	KS	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	KS	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	KS	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	KS	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	KS	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	KS	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	KS	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	KS	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	KS	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	KS	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	KS	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	KS	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	KS	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	KS	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	KS	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	KS	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	KS	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-12	KS	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-13	KS	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-14	KS	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	KS	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	KS	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-17	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-18	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-19	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-20	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-21	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	KS	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	KS	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	KS	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-01	KS	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	NE	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	NE	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	NE	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	NE	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	NE	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	NE	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	NE	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	NE	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	NE	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	NE	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-03	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-04	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-05	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-06	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-07	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	NE	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-10	NE	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-11	NE	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-12	NE	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	NE	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	NE	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-17	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-18	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-19	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-20	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-21	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	NE	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-26	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-27	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-28	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-31	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-02	NE	10/24 - 11/03
